TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount($),SalesCampaignType,TransactionTimeMinutes
1723,6/12/2024,1107,2060,401,1,791.49,Rollback,28
1724,7/6/2024,1023,2085,401,3,1201.34,Customer Appreciation,19
1725,3/16/2025,1108,2064,402,3,1998.14,Customer Appreciation,23
1726,5/8/2025,1162,2013,403,0,4057.12,Clearance,7
1727,3/16/2025,1090,2063,402,2,1626.54,Manager's Special,28
1728,12/15/2024,1005,2099,404,3,1298,Customer Appreciation,5
1729,4/21/2025,1179,2078,404,1,1874.34,Rollback,9
1730,11/13/2024,1130,2009,404,,24.31,Clearance,25
1731,7/30/2024,1091,2031,404,1,?,Rollback,29
1732,5/21/2025,1199,2097,404,1,4461.5,Rollback,14
1733,7/27/2024,1122,2097,404,0,3304.58,Clearance,20
1734,6/28/2024,1054,2014,402,1,1752.61,Rollback,23
1735,2/13/2025,1071,2052,401,1,546.3,Rollback,27
1736,12/16/2024,1089,2089,401,2,592.91,Manager's Special,24
1737,10/1/2024,1066,2054,403,1,1731.2,Rollback,11
1738,3/15/2025,1016,2094,404,0,297.22,Clearance,23
1739,9/14/2024,1192,2005,401,3,333.65,Customer Appreciation,9
1740,9/19/2024,1105,2013,402,1,3319.66,Rollback,27
1741,5/14/2025,1157,2079,402,3,2972.98,Customer Appreciation,19
1742,10/4/2024,1145,2009,403,2,122.5,Manager's Special,28
1743,6/21/2024,1116,2086,402,,981.63,Clearance,16
1744,10/23/2024,1097,2005,403,3,1381.39,Customer Appreciation,29
1745,6/27/2024,1137,2071,404,2,1952.94,Manager's Special,2
1746,1/13/2025,1020,2070,401,0,93.18,Clearance,22
1747,1/15/2025,1034,2039,403,2,4993.88,Manager's Special,16
1748,1/30/2025,1189,2078,404,3,1588.9,Customer Appreciation,15
1749,9/15/2024,1020,2040,404,2,14.09,Manager's Special,13
1750,11/19/2024,1196,2029,402,0,43.95,Clearance,7
1751,3/14/2025,1103,2016,402,2,155.68,Manager's Special,14
1752,11/3/2024,1155,2009,401,3,36.14,Customer Appreciation,26
1753,8/12/2024,1195,2054,404,3,1104.51,Customer Appreciation,20
1754,10/5/2024,1034,2023,403,0,4598.24,Clearance,26
1755,4/9/2025,1064,2066,404,0,1959.89,Clearance,4
1756,6/7/2024,1132,2061,404,1,204.31,Rollback,27
1757,12/21/2024,1091,2001,403,3,1712.85,Customer Appreciation,19
1758,1/9/2025,1037,2021,401,2,1531.46,Manager's Special,6
1759,11/27/2024,1089,2093,404,0,733.19,Clearance,29
1760,3/28/2025,1020,2022,403,1,1763.37,Rollback,16
1761,10/23/2024,1068,2079,403,2,2602.51,Manager's Special,8
1762,2/24/2025,1019,2035,402,3,2917.7,Customer Appreciation,13
1763,3/7/2025,1125,2079,401,3,1593.03,Customer Appreciation,11
1764,9/28/2024,1190,2023,401,3,4188.41,Customer Appreciation,30
1765,4/26/2025,1003,2007,401,3,1662.07,Customer Appreciation,26
1766,9/13/2024,1049,2039,402,1,4522.07,Rollback,22
1767,10/12/2024,1020,2019,401,3,2773.2,Customer Appreciation,9
1768,12/6/2024,1005,2029,403,2,69.85,Manager's Special,11
1769,3/29/2025,1089,2060,402,0,1388.17,Clearance,16
1770,3/3/2025,1171,2070,401,3,81.75,Customer Appreciation,27
1771,9/13/2024,1098,2072,404,1,1540.45,Rollback,26
1772,12/27/2024,1080,2089,402,0,926.36,Clearance,20
1773,7/27/2024,1009,2093,404,1,1813.89,Rollback,4
1774,4/1/2025,1151,2066,402,0,269.82,Clearance,17
1775,1/12/2025,1007,2020,402,0,1136.24,Clearance,13
1776,8/27/2024,1034,2001,402,0,1398.75,Clearance,24
1777,11/1/2024,1029,2013,404,0,876.25,Clearance,17
1778,9/28/2024,1023,2035,403,1,882.74,Rollback,16
1779,12/6/2024,1032,2097,402,2,4920.99,Manager's Special,22
1780,10/6/2024,1025,2035,401,3,515.79,Customer Appreciation,24
1781,3/27/2025,1084,2075,404,0,1810.73,Clearance,15
1782,6/21/2024,1171,2034,401,,816.33,Clearance,21
1783,10/26/2024,1181,2035,403,,1957.69,Clearance,23
1784,11/4/2024,1151,2039,404,,2152.78,Clearance,3
1785,12/17/2024,1005,2037,402,3,1233.52,Customer Appreciation,26
1786,3/14/2025,1138,2071,401,3,191.66,Customer Appreciation,7
1787,6/14/2024,1109,2091,401,3,3176.16,Customer Appreciation,29
1788,7/23/2024,1033,2089,403,1,640.32,Rollback,30
1789,7/4/2024,1194,2073,403,0,754.35,Clearance,10
1790,12/6/2024,1030,2058,403,1,800.94,Rollback,16
1791,8/16/2024,1116,2039,404,3,1232.23,Customer Appreciation,13
1792,12/27/2024,1131,2057,401,2,764.56,Manager's Special,9
1793,5/2/2025,1089,2047,404,0,1570.03,Clearance,9
1794,7/23/2024,1036,2054,404,0,724.01,Clearance,28
1795,1/5/2025,1089,2006,404,1,1735.81,Rollback,18
1796,5/30/2025,1143,2092,403,,1064.33,Clearance,15
1797,5/13/2025,1046,2041,404,1,826.2,Rollback,14
1798,5/11/2025,1197,2061,401,,1146.79,Clearance,11
1799,2/6/2025,1023,2054,401,3,991.43,Customer Appreciation,3
1800,3/27/2025,1116,2095,401,1,1731.28,Rollback,26
1801,11/16/2024,1034,2013,404,,1912.6,Clearance,22
1802,6/7/2024,1065,2083,401,2,688.1,Manager's Special,16
1803,9/27/2024,1036,2066,404,1,853.64,Rollback,8
1804,7/26/2024,1120,2052,401,1,444.26,Rollback,13
1805,10/4/2024,1054,2092,401,,349.77,Clearance,13
1806,3/10/2025,1103,2023,401,2,4467.42,Manager's Special,18
1807,3/16/2025,1065,2030,403,1,167.93,Rollback,3
1808,4/12/2025,1111,2079,404,1,4984.05,Rollback,17
1809,4/24/2025,1128,2041,402,1,4916.29,Rollback,5
1810,4/30/2025,1076,2017,401,0,916.45,Clearance,18
1811,9/21/2024,1089,2042,403,3,1150.91,Customer Appreciation,2
1812,2/20/2025,1034,2042,403,3,653.47,Customer Appreciation,18
1813,6/13/2024,1026,2012,401,3,1885.74,Customer Appreciation,5
1814,7/11/2024,1004,2041,404,0,1297.16,Clearance,10
1815,1/6/2025,1158,2029,403,2,21.64,Manager's Special,9
1816,8/13/2024,1066,2023,404,2,767.84,Manager's Special,2
1817,8/5/2024,1179,2010,403,1,1864.48,Rollback,11
1818,4/29/2025,1167,2075,403,2,600.91,Manager's Special,23
1819,5/16/2025,1195,2024,402,0,1431.18,Clearance,18
1820,12/24/2024,1007,2085,401,,611.3,Clearance,30
1821,1/27/2025,1020,2001,402,0,0,Clearance,18
1822,10/18/2024,1054,2064,403,,1272.38,Clearance,18
1823,5/1/2025,1167,2070,402,2,115.01,Manager's Special,27
1824,4/30/2025,1087,2054,404,,4836.89,Clearance,7
1825,12/20/2024,1164,2039,404,0,2240.86,Clearance,28
1826,11/16/2024,1199,2030,404,1,1915.01,Rollback,12
1827,1/20/2025,1073,2040,402,,74.19,Clearance,20
1828,3/4/2025,1085,2029,402,0,39.75,Clearance,21
1829,10/30/2024,1100,2019,404,1,3324.81,Rollback,6
1830,1/19/2025,1199,2035,403,0,3817.53,Clearance,8
1831,6/14/2024,1005,2005,403,3,523.8,Customer Appreciation,2
1832,8/2/2024,1022,2056,402,0,1372.76,Clearance,12
1833,5/17/2025,1116,2070,404,1,93.08,Rollback,4
1834,12/25/2024,1042,2029,402,1,133.86,Rollback,29
1835,7/29/2024,1133,2041,404,0,1067.37,Clearance,16
1836,4/29/2025,1089,2028,401,3,378.08,Customer Appreciation,21
1837,1/12/2025,1169,2054,401,3,3588.78,Customer Appreciation,28
1838,12/19/2024,1197,2079,402,2,866.99,Manager's Special,22
1839,12/24/2024,1191,2060,402,0,1057.69,Clearance,30
1840,2/10/2025,1197,2029,404,1,147.07,Rollback,4
1841,12/28/2024,1032,2065,403,2,1331.85,Manager's Special,4
1842,5/30/2025,1032,2013,402,2,3313.72,Manager's Special,16
1843,4/4/2025,1116,2019,403,2,3790.14,Manager's Special,19
1844,5/5/2025,1191,2079,403,1,3529.07,Rollback,9
1845,2/22/2025,1032,2035,401,1,1090.4,Rollback,5
1846,2/14/2025,1032,2013,402,1,3995.81,Rollback,26
1847,7/25/2024,1089,2052,403,0,1658.51,Clearance,21
1848,10/17/2024,1059,2056,404,3,237.11,Customer Appreciation,7
1849,12/12/2024,1066,2083,402,0,1772.75,Clearance,28
1850,1/31/2025,1120,2039,401,1,4801.04,Rollback,8
1851,8/30/2024,1007,2097,403,,1229.91,Clearance,30
1852,12/19/2024,1051,2053,404,,841.43,Clearance,3
1853,4/21/2025,1106,2050,404,0,1415.83,Clearance,27
1854,5/8/2025,1005,2007,403,2,120.55,Manager's Special,21
1855,5/20/2025,1050,2077,402,3,639.49,Customer Appreciation,5
1856,12/27/2024,1071,2023,404,0,4858.96,Clearance,25
1857,9/13/2024,1170,2054,403,1,2816.09,Rollback,30
1858,12/6/2024,1010,2063,401,3,518.2,Customer Appreciation,25
1859,10/4/2024,1021,2073,404,1,1619.75,Rollback,18
1860,4/22/2025,1072,2023,403,2,1512.11,Manager's Special,17
1861,9/14/2024,1034,2030,401,,1704.26,Clearance,21
1862,12/10/2024,1095,2034,403,3,1149.25,Customer Appreciation,18
1863,9/18/2024,1116,2091,403,2,2122.22,Manager's Special,11
1864,9/7/2024,1120,2034,404,3,173.99,Customer Appreciation,5
1865,8/25/2024,1020,2041,403,,535.64,Clearance,25
1866,10/12/2024,1158,2039,401,1,3181.75,Rollback,14
1867,10/9/2024,1147,2038,404,1,1746.73,Rollback,10
1868,9/21/2024,1066,2079,401,2,3504.64,Manager's Special,2
1869,9/16/2024,1050,2023,404,2,4487.59,Manager's Special,22
1870,8/28/2024,1115,2028,404,0,1308.95,Clearance,17
1871,2/21/2025,1135,2021,402,0,1120.52,Clearance,24
1872,7/10/2024,1071,2029,403,2,34.67,Manager's Special,21
1873,4/23/2025,1117,2091,401,1,1236.2,Rollback,28
1874,1/13/2025,1006,2052,403,1,917.18,Rollback,30
1875,11/20/2024,1102,2052,402,0,1826.5,Clearance,25
1876,1/11/2025,1089,2056,401,,684.69,Clearance,26
1877,12/7/2024,1009,2023,404,1,795.71,Rollback,2
1878,8/16/2024,1049,2013,403,0,1479.28,Clearance,17
1879,11/4/2024,1177,2023,401,1,2056.38,Rollback,27
1880,2/10/2025,1100,2013,402,3,2047.86,Customer Appreciation,29
1881,2/15/2025,1090,2084,402,1,1297.88,Rollback,22
1882,3/8/2025,1179,2066,402,,973.68,Clearance,19
1883,2/3/2025,1056,2028,402,3,732.52,Customer Appreciation,27
1884,6/15/2024,1012,2058,401,3,1586.43,Customer Appreciation,5
1885,7/20/2024,1040,2025,404,,293.13,Clearance,30
1886,11/3/2024,1141,2097,402,3,4288.17,Customer Appreciation,29
1887,11/15/2024,1067,2033,404,2,562.18,Manager's Special,14
1888,7/31/2024,1055,2019,402,0,3894.72,Clearance,29
1889,9/27/2024,1088,2085,402,1,1918.79,Rollback,15
1890,11/6/2024,1158,2043,402,0,522.37,Clearance,27
1891,4/25/2025,1122,2031,401,0,579.53,Clearance,24
1892,1/30/2025,1026,2000,404,1,1902.07,Rollback,17
1893,3/9/2025,1082,2019,402,1,757.99,Rollback,28
1894,3/14/2025,1058,2092,404,3,1474.47,Customer Appreciation,28
1895,3/16/2025,1089,2019,402,0,2426.54,Clearance,8
1896,2/15/2025,1089,2040,401,0,62.64,Clearance,6
1897,5/27/2025,1115,2045,402,,1631.85,Clearance,15
1898,6/8/2024,1116,2009,404,0,20.26,Clearance,14
1899,8/23/2024,1005,2079,404,3,3048.78,Customer Appreciation,29
1900,12/8/2024,1116,2061,402,,1552.46,Clearance,12
1901,7/26/2024,1172,2058,403,3,869.7,Customer Appreciation,13
1902,9/6/2024,1053,2087,403,0,795.35,Clearance,4
1903,10/4/2024,1089,2019,402,,811.64,Clearance,26
1904,4/5/2025,1124,2034,403,3,603.98,Customer Appreciation,22
1905,6/3/2024,1116,2071,404,2,1536.9,Manager's Special,24
1906,12/2/2024,1114,2039,401,1,2064.01,Rollback,24
1907,2/2/2025,1089,2079,402,1,669.36,Rollback,16
1908,2/24/2025,1144,2023,404,0,3044.45,Clearance,5
1909,10/22/2024,1097,2035,401,3,1306.61,Customer Appreciation,9
1910,10/19/2024,1116,2086,402,1,1713.98,Rollback,2
1911,12/29/2024,1158,2072,403,2,857.2,Manager's Special,16
1912,11/15/2024,1084,2037,402,2,1593.83,Manager's Special,27
1913,10/2/2024,1071,2031,403,3,1171.09,Customer Appreciation,10
1914,9/19/2024,1004,2086,402,0,1025.98,Clearance,3
1915,7/24/2024,1185,2073,403,1,65.55,Rollback,7
1916,4/25/2025,1033,2023,401,0,1856.11,Clearance,17
1917,4/9/2025,1073,2052,403,1,295.04,Rollback,3
1918,9/8/2024,1020,2038,404,1,485.72,Rollback,12
1919,6/23/2024,1089,2019,402,3,2270.67,Customer Appreciation,20
1920,10/21/2024,1100,2039,403,3,2999.2,Customer Appreciation,3
1921,11/14/2024,1146,2008,403,2,1406.74,Manager's Special,26
1922,11/3/2024,1066,2097,403,,4506.12,Clearance,27
1923,8/18/2024,1171,2004,402,3,566.99,Customer Appreciation,23
1924,8/25/2024,1020,2091,404,3,2931.23,Customer Appreciation,18
1925,6/13/2024,1166,2029,403,0,122.66,Clearance,24
1926,7/8/2024,1124,2036,401,1,639.09,Rollback,7
1927,4/5/2025,1071,2046,401,2,57.37,Manager's Special,4
1928,11/18/2024,1192,2020,402,1,505.86,Rollback,11
1929,7/27/2024,1005,2013,402,0,1487.57,Clearance,4
1930,9/13/2024,1017,2015,404,2,70.88,Manager's Special,13
1931,4/11/2025,1032,2044,403,0,1301.42,Clearance,27
1932,8/26/2024,1116,2094,403,1,472.73,Rollback,28
1933,2/14/2025,1033,2097,403,0,3729.65,Clearance,12
1934,5/17/2025,1033,2054,401,3,1665.25,Customer Appreciation,20
1935,4/20/2025,1198,2060,404,2,1263.48,Manager's Special,20
1936,4/2/2025,1046,2006,404,1,1844.97,Rollback,5
1937,8/3/2024,1161,2097,401,2,4111.99,Manager's Special,16
1938,12/23/2024,1098,2068,403,1,996.66,Rollback,30
1939,1/3/2025,1196,2023,401,0,1036.52,Clearance,12
1940,11/22/2024,1060,2088,404,0,1787.17,Clearance,23
1941,4/26/2025,1012,2062,403,1,737.42,Rollback,27
1942,12/23/2024,1064,2022,403,0,386.69,Clearance,4
1943,7/29/2024,1099,2031,402,1,753.4,Rollback,29
1944,9/26/2024,1005,2054,403,3,1365.61,Customer Appreciation,4
1945,8/20/2024,1177,2025,402,2,1760.56,Manager's Special,20
1946,4/2/2025,1132,2076,403,,1618.66,Clearance,26
1947,6/5/2024,1174,2064,403,,660.78,Clearance,25
1948,3/15/2025,1065,2023,404,1,4449.42,Rollback,2
1949,2/25/2025,1068,2091,404,1,2114.12,Rollback,20
1950,8/3/2024,1102,2009,402,1,61.64,Rollback,21
1951,2/18/2025,1020,2054,404,1,1921.12,Rollback,6
1952,1/21/2025,1059,2059,402,1,1459.3,Rollback,20
1953,1/21/2025,1010,2009,403,0,87.17,Clearance,21
1954,7/12/2024,1066,2097,401,,4332.5,Clearance,15
1955,8/31/2024,1016,2010,402,0,387.15,Clearance,14
1956,7/3/2024,1130,2014,403,3,1094.78,Customer Appreciation,17
1957,5/29/2025,1002,2039,401,2,763.19,Manager's Special,27
1958,10/4/2024,1034,2086,401,,1161.53,Clearance,8
1959,12/3/2024,1113,2061,402,2,1921.54,Manager's Special,19
1960,1/9/2025,1102,2099,401,1,1334.08,Rollback,19
1961,7/18/2024,1005,2022,401,0,174.73,Clearance,16
1962,9/24/2024,1136,2019,403,0,4382.15,Clearance,3
1963,11/18/2024,1104,2076,403,0,1051.69,Clearance,5
1964,8/22/2024,1005,2079,404,1,780.75,Rollback,24
1965,10/18/2024,1116,2024,404,0,0,Clearance,30
1966,1/5/2025,1045,2097,402,0,2989.18,Clearance,12
1967,8/7/2024,1157,2039,401,,3638.78,Clearance,4
1968,8/8/2024,1111,2029,402,1,80.22,Rollback,23
1969,4/24/2025,1052,2091,404,0,3357.5,Clearance,26
1970,4/20/2025,1192,2051,402,0,1126.69,Clearance,25
1971,5/20/2025,1066,2097,402,1,1185.6,Rollback,21
1972,1/25/2025,1187,2044,402,0,684.47,Clearance,21
1973,5/10/2025,1179,2091,404,0,3331.17,Clearance,25
1974,10/26/2024,1001,2068,401,2,196.37,Manager's Special,21
1975,7/24/2024,1104,2097,401,3,2899.58,Customer Appreciation,8
1976,9/10/2024,1089,2022,401,1,784.9,Rollback,19
1977,2/5/2025,1136,2021,403,0,924.02,Clearance,26
1978,10/4/2024,1144,2020,403,2,1275.14,Manager's Special,12
1979,6/5/2024,1076,2074,401,3,1253.82,Customer Appreciation,4
1980,11/11/2024,1077,2091,404,0,3178.8,Clearance,2
1981,10/3/2024,1065,2087,403,0,427.41,Clearance,25
1982,12/28/2024,1077,2091,402,3,3334.61,Customer Appreciation,8
1983,8/24/2024,1137,2013,404,0,1922.17,Clearance,7
1984,3/17/2025,1005,2041,402,0,1127.93,Clearance,19
1985,11/22/2024,1074,2007,401,1,1675.45,Rollback,24
1986,10/22/2024,1071,2097,402,0,1873.05,Clearance,11
1987,3/26/2025,1158,2060,403,0,861.19,Clearance,10
1988,4/14/2025,1032,2001,401,,722.58,Clearance,10
1989,11/2/2024,1026,2099,403,0,1903.12,Clearance,11
1990,11/1/2024,1020,2024,404,2,1160.49,Manager's Special,15
1991,12/4/2024,1184,2083,401,1,1303.34,Rollback,5
1992,6/15/2024,1071,2088,401,,626.47,Clearance,4
1993,5/15/2025,1153,2005,404,2,1139.32,Manager's Special,7
1994,5/7/2025,1095,2013,404,1,4595.73,Rollback,27
1995,12/28/2024,1122,2079,402,1,535.61,Rollback,15
1996,9/6/2024,1165,2056,401,2,808.16,Manager's Special,3
1997,12/13/2024,1083,2028,404,0,1644.67,Clearance,11
1998,12/11/2024,1125,2017,403,2,374.14,Manager's Special,16
1999,3/31/2025,1014,2035,404,1,4687.33,Rollback,30
2000,6/29/2024,1120,2023,404,3,2912.32,Customer Appreciation,5
2001,12/13/2024,1089,2091,403,1,3508.67,Rollback,18
2002,8/10/2024,1035,2040,401,2,96.09,Manager's Special,7
2003,11/18/2024,1034,2081,401,0,935.51,Clearance,9
2004,9/19/2024,1089,2045,402,2,1589.47,Manager's Special,21
2005,11/22/2024,1076,2073,404,2,1225.92,Manager's Special,30
2006,6/15/2024,1034,2019,402,0,1578.41,Clearance,16
2007,1/11/2025,1046,2004,404,1,1135.79,Rollback,27
2008,10/19/2024,1032,2041,404,0,1050.02,Clearance,26
2009,2/2/2025,1169,2054,402,0,3040.36,Clearance,20
2010,7/15/2024,1122,2041,404,3,2205.05,Customer Appreciation,28
2011,8/7/2024,1150,2039,402,3,3220.71,Customer Appreciation,16
2012,9/13/2024,1110,2054,401,0,1004.74,Clearance,24
2013,12/11/2024,1122,2013,402,2,3669.22,Manager's Special,25
2014,12/13/2024,1133,2041,402,3,4720.47,Customer Appreciation,17
2015,3/11/2025,1192,2085,404,3,1826.14,Customer Appreciation,13
2016,10/26/2024,1125,2070,403,1,113.87,Rollback,22
2017,4/5/2025,1116,2039,404,0,1846.58,Clearance,19
2018,12/13/2024,1115,2059,401,2,562.25,Manager's Special,2
2019,10/11/2024,1020,2026,404,1,812.88,Rollback,22
2020,12/8/2024,1071,2026,403,0,1177.34,Clearance,23
2021,12/28/2024,1137,2054,401,0,3277.38,Clearance,20
2022,5/3/2025,1184,2021,401,0,338.22,Clearance,14
2023,4/12/2025,1149,2054,401,2,2923.07,Manager's Special,11
2024,6/9/2024,1191,2054,402,3,3849.86,Customer Appreciation,28
2025,7/21/2024,1066,2097,402,3,3408.43,Customer Appreciation,13
2026,10/5/2024,1005,2013,403,0,3727.3,Clearance,17
2027,6/19/2024,1034,2091,402,2,4077.84,Manager's Special,8
2028,12/10/2024,1005,2091,401,2,3198.13,Manager's Special,29
2029,12/19/2024,1071,2007,401,2,1954.32,Manager's Special,8
2030,4/5/2025,1093,2037,404,0,1728.51,Clearance,30
2031,3/28/2025,1032,2045,403,0,615.85,Clearance,12
2032,11/2/2024,1010,2065,402,1,1717.76,Rollback,2
2033,12/13/2024,1196,2052,401,1,1066.42,Rollback,30
2034,10/29/2024,1017,2087,404,,1265.73,Clearance,25
2035,2/5/2025,1082,2026,403,2,567.92,Manager's Special,3
2036,5/23/2025,1009,2097,401,1,1142.19,Rollback,14
2037,11/10/2024,1130,2033,403,3,1522.21,Customer Appreciation,9
2038,9/3/2024,1054,2073,404,0,834.16,Clearance,16
2039,2/4/2025,1168,2080,401,1,1538.89,Rollback,21
2040,9/21/2024,1116,2040,403,1,117.37,Rollback,2
2041,12/12/2024,1034,2015,404,1,1937.28,Rollback,29
2042,3/22/2025,1030,2096,404,2,1543.05,Manager's Special,16
2043,6/15/2024,1053,2097,401,1,2494.34,Rollback,15
2044,2/28/2025,1056,2027,404,3,1667.33,Customer Appreciation,26
2045,7/11/2024,1154,2019,403,3,1338.3,Customer Appreciation,30
2046,7/24/2024,1020,2005,403,,1731.6,Clearance,27
2047,9/4/2024,1034,2045,404,0,595.02,Clearance,11
2048,6/8/2024,1126,2090,403,1,773.9,Rollback,26
2049,3/13/2025,1164,2039,404,2,3354.31,Manager's Special,25
2050,7/31/2024,1139,2003,404,3,1737.82,Customer Appreciation,24
2051,12/20/2024,1116,2063,403,1,566.78,Rollback,8
2052,4/23/2025,1054,2019,401,0,1874.65,Clearance,22
2053,12/9/2024,1005,2091,401,3,3437.59,Customer Appreciation,2
2054,6/24/2024,1199,2039,403,1,4111.64,Rollback,10
2055,2/15/2025,1089,2097,401,,3222.12,Clearance,29
2056,6/14/2024,1071,2039,401,,3269.01,Clearance,28
2057,7/8/2024,1008,2021,402,1,792.32,Rollback,3
2058,6/18/2024,1019,2063,402,0,545.08,Clearance,14
2059,4/16/2025,1071,2014,404,1,1985.98,Rollback,24
2060,6/29/2024,1116,2035,404,,4212.74,Clearance,17
2061,3/5/2025,1033,2023,401,0,1314.88,Clearance,16
2062,5/1/2025,1021,2013,403,3,2635.07,Customer Appreciation,22
2063,8/14/2024,1053,2053,403,1,967.13,Rollback,5
2064,7/4/2024,1076,2003,402,2,750.23,Manager's Special,11
2065,12/13/2024,1034,2019,401,0,2434.4,Clearance,27
2066,4/19/2025,1179,2039,404,3,4587.35,Customer Appreciation,24
2067,12/6/2024,1054,2007,401,2,554.69,Manager's Special,30
2068,12/6/2024,1066,2014,401,1,636.51,Rollback,16
2069,6/22/2024,1185,2098,402,1,1581.57,Rollback,8
2070,5/24/2025,1068,2034,404,0,278.67,Clearance,26
2071,12/20/2024,1081,2023,402,0,4990.42,Clearance,30
2072,8/22/2024,1175,2018,401,2,?,Manager's Special,3
2073,8/25/2024,1034,2097,404,2,4973.29,Manager's Special,28
2074,11/20/2024,1156,2097,401,0,511.93,Clearance,14
2075,12/21/2024,1023,2096,402,1,443.01,Rollback,13
2076,11/21/2024,1172,2098,404,0,1106.47,Clearance,8
2077,2/21/2025,1021,2070,404,2,15.69,Manager's Special,8
2078,6/10/2024,1150,2087,402,0,1459.87,Clearance,8
2079,9/8/2024,1024,2010,403,2,692.97,Manager's Special,20
2080,7/29/2024,1079,2013,402,0,1415.54,Clearance,13
2081,3/6/2025,1105,2054,404,2,4507.57,Manager's Special,9
2082,9/20/2024,1113,2013,401,,4465.56,Clearance,18
2083,2/15/2025,1180,2011,402,1,1213.1,Rollback,14
2084,3/7/2025,1038,2050,402,,1780.12,Clearance,5
2085,12/2/2024,1034,2045,402,1,483.42,Rollback,2
2086,5/31/2025,1020,2039,401,1,1994.07,Rollback,3
2087,12/14/2024,1017,2080,403,0,1739.24,Clearance,9
2088,11/4/2024,1015,2022,402,,95.89,Clearance,25
2089,7/6/2024,1133,2019,401,1,4568.36,Rollback,13
2090,12/19/2024,1160,2044,401,2,1444.89,Manager's Special,25
2091,6/6/2024,1111,2028,403,0,645.65,Clearance,23
2092,8/13/2024,1032,2028,403,0,221.82,Clearance,28
2093,9/6/2024,1184,2080,402,2,340.36,Manager's Special,18
2094,9/5/2024,1107,2079,402,2,3872.54,Manager's Special,6
2095,7/23/2024,1046,2000,404,3,1867.17,Customer Appreciation,7
2096,3/14/2025,1033,2019,404,3,2488.99,Customer Appreciation,14
2097,4/11/2025,1159,2091,401,0,2127.23,Clearance,10
2098,6/15/2024,1027,2038,404,1,660.75,Rollback,26
2099,9/20/2024,1034,2046,404,0,57.08,Clearance,17
2100,1/8/2025,1154,2045,402,1,829.36,Rollback,23
2101,2/2/2025,1164,2098,401,3,1116.07,Customer Appreciation,27
2102,7/5/2024,1071,2079,402,2,4050.3,Manager's Special,17
2103,12/3/2024,1045,2067,403,3,1986.49,Customer Appreciation,14
2104,11/7/2024,1004,2009,401,1,124.12,Rollback,29
2105,10/26/2024,1020,2023,402,0,729.31,Clearance,30
2106,12/28/2024,1108,2035,404,3,763.04,Customer Appreciation,5
2107,8/7/2024,1051,2091,401,2,559.43,Manager's Special,9
2108,9/29/2024,1029,2091,401,3,2996.49,Customer Appreciation,3
2109,6/20/2024,1161,2019,403,0,1662.67,Clearance,7
2110,12/21/2024,1162,2067,403,0,200.23,Clearance,17
2111,5/17/2025,1086,2090,401,,1138.32,Clearance,21
2112,1/26/2025,1133,2060,402,0,962.5,Clearance,20
2113,5/13/2025,1034,2065,401,3,351.53,Customer Appreciation,30
2114,4/25/2025,1194,2049,403,0,996.07,Clearance,3
2115,4/4/2025,1005,2013,401,2,3531.81,Manager's Special,12
2116,2/14/2025,1090,2064,401,,1354.8,Clearance,20
2117,9/27/2024,1034,2079,402,0,671.23,Clearance,5
2118,5/30/2025,1195,2045,404,3,1611.65,Customer Appreciation,10
2119,1/30/2025,1111,2015,402,2,1882.23,Manager's Special,22
2120,5/12/2025,1034,2052,403,3,986.67,Customer Appreciation,14
2121,6/5/2024,1034,2083,403,1,463.17,Rollback,16
2122,2/28/2025,1071,2036,403,1,637.78,Rollback,10
2123,7/15/2024,1019,2040,402,,137.62,Clearance,4
2124,10/29/2024,1195,2070,404,3,44.31,Customer Appreciation,4
2125,1/23/2025,1084,2097,401,2,1033.21,Manager's Special,27
2126,3/5/2025,1107,2023,404,3,1050.26,Customer Appreciation,23
2127,11/25/2024,1082,2014,402,0,1819.83,Clearance,15
2128,10/11/2024,1071,2097,404,2,1196.44,Manager's Special,12
2129,4/10/2025,1195,2076,404,3,626.49,Customer Appreciation,6
2130,9/27/2024,1094,2054,404,0,2486.94,Clearance,25
2131,6/13/2024,1032,2079,403,3,3385.48,Customer Appreciation,29
2132,9/3/2024,1015,2091,403,1,3993.43,Rollback,20
2133,4/22/2025,1018,2064,403,1,365.9,Rollback,17
2134,8/10/2024,1192,2067,404,3,1056.58,Customer Appreciation,12
2135,9/30/2024,1005,2017,401,3,330.44,Customer Appreciation,13
2136,5/13/2025,1180,2054,402,3,3612.33,Customer Appreciation,15
2137,10/22/2024,1005,2060,401,0,1058.17,Clearance,4
2138,5/9/2025,1151,2022,401,2,556.43,Manager's Special,9
2139,10/18/2024,1116,2073,404,2,926.28,Manager's Special,29
2140,5/15/2025,1080,2054,404,3,4468.26,Customer Appreciation,27
2141,12/3/2024,1065,2019,401,2,1314.17,Manager's Special,26
2142,8/26/2024,1033,2026,402,,1890.2,Clearance,21
2143,8/1/2024,1066,2047,404,0,257.89,Clearance,17
2144,8/8/2024,1040,2069,403,2,838.09,Manager's Special,30
2145,12/15/2024,1116,2054,401,1,4543.2,Rollback,27
2146,2/28/2025,1145,2001,401,2,825.17,Manager's Special,15
2147,12/1/2024,1005,2009,404,0,122.87,Clearance,13
2148,7/5/2024,1114,2005,403,0,436.65,Clearance,16
2149,8/16/2024,1046,2041,404,0,2482.56,Clearance,15
